"","H1_PelletTriflic_Fl_R1","H1_PelletTriflic_Fl_R2","H1_PelletTriflic_Fl_R3","H1_SonicSupTriflic_V2_R1","H1_SonicSupTriflic_V2_R2","H1_SonicSupTriflic_V2_R3","H1_wholetriflic_R1","H1_wholetriflic_R2","H1_wholetriflic_R3"
"1385693",3.9377535473782,3.93984296783162,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,4.16184255174279,4.20563317524412,4.20787271352267
"1408901",4.64113405190236,4.64613865653071,4.73668681040175,3.53636716115595,3.53636716115595,3.53636716115595,4.43334090285426,4.47012229911875,4.4522337744852
"1438473",4.44700921651779,4.4512627300507,4.516388116114,3.53636716115595,3.53636716115595,3.53636716115595,4.20959639302267,4.38533458980872,4.3576170466857
"1485668",3.53636716115595,3.53636716115595,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.82206430322607,3.85107171920376
"1654966",3.9377535473782,3.93984296783162,3.87421786996274,3.63798574273907,3.71534288314147,3.64504802010064,4.06145059634789,4.00508895118836,3.98466726063463
"1739951",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"1801653",3.87859529103142,4.047165701541,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.85107171920376
"1803867",3.99262013277396,3.88050486160421,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.88893982300725,4.04432505426388
"1804563",3.87859529103142,3.93984296783162,4.03893772300543,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,3.88893982300725,4.15539338167107
"1809260",4.48730820411326,4.57042137644493,4.70167474490325,3.94908945436606,4.05519653128713,4.06477438079124,4.06145059634789,4.20563317524412,3.85107171920376
"1813814",3.81275054827961,3.81446958001933,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,3.58816871557918,3.66050274194027,3.59451943343147
"1818671",4.04466311875441,3.99491623669583,4.03893772300543,3.77974845912715,3.64186431591923,3.7937080189076,3.89136152227787,3.94908945436606,4.20787271352267
"1822783",4.60377881472353,4.68289869675683,4.59262629386122,4.13035920483081,4.22756574367126,4.32152606736027,4.47555747227926,4.59137077594265,4.62986453278261
"1886631",3.53636716115595,3.65621456214349,3.73369731670766,3.70882289339194,3.78749900742069,3.91469490596101,3.58816871557918,3.53636716115595,3.59451943343147
"1958375",4.67776678352104,4.60865075498209,4.55486465275237,4.13035920483081,4.14390789379214,4.28108041126328,4.47555747227926,4.59137077594265,4.79271383711209
"1967039",4.14239812400317,4.19189232114394,4.08828847076042,4.17184430972789,4.14390789379214,4.11058122741607,4.39031522905932,4.25195576064609,4.25893404700054
"1994037",4.56569078685438,4.41004373956541,4.55486465275237,3.53636716115595,3.53636716115595,3.53636716115595,4.20959639302267,4.1091526797787,4.25893404700054
"2008440",5.76067996072521,5.83427258394196,5.82730214672615,3.63798574273907,3.53636716115595,3.7937080189076,5.72543997479509,5.13683312430866,5.59677797772264
"2010342",4.18879521150523,4.09717470791661,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.7453039044158,3.53636716115595
"2011669",3.53636716115595,3.88050486160421,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595
"2011772",3.81275054827961,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.82206430322607,3.85107171920376
"2022201",4.09447186008856,4.09717470791661,4.13577200935745,3.94908945436606,4.05519653128713,4.01716151393556,4.06145059634789,4.00508895118836,4.04432505426388
"2026093",4.81773917464011,4.7891609059592,4.93474992028326,3.53636716115595,3.53636716115595,3.53636716115595,5.581347101474,5.04490616477776,4.79271383711209
"2035626",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"2041002",4.52686790316402,4.53144830752614,4.47719475283754,4.13035920483081,4.14390789379214,4.28108041126328,4.39031522905932,4.47012229911875,4.54296875219719
"2051646",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"2057470",4.88420709702488,4.92258693401053,4.87085146826631,4.29086871125553,4.30782475738094,4.47653729617586,4.6746549341338,4.81346881848946,5.01459635949264
"2058497",4.60377881472353,4.68289869675683,4.59262629386122,4.13035920483081,4.22756574367126,4.32152606736027,4.47555747227926,4.59137077594265,4.62986453278261
"2065926",3.81275054827961,3.58595447815359,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.66050274194027,3.85107171920376
"2066706",3.81275054827961,3.88050486160421,3.87421786996274,3.57851326474085,3.64186431591923,3.58142604667785,3.82424572839498,3.82206430322607,3.85107171920376
"2067347",3.81275054827961,3.58595447815359,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.66050274194027,3.85107171920376
"2069242",3.65525897135169,3.81446958001933,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,4.00508895118836,3.98466726063463
"2072751",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"2073620",4.14239812400317,4.23730870399678,4.08828847076042,3.63798574273907,3.71534288314147,3.58142604667785,3.95174980122194,4.05825593198396,3.85107171920376
"2074337",3.81275054827961,3.88050486160421,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.88893982300725,3.53636716115595
"2097675",5.27164896348784,5.25114498386882,5.36140222135438,3.53636716115595,3.53636716115595,3.53636716115595,5.23366975264068,4.98135577142973,5.04939180757519
"2117878",3.99262013277396,3.65621456214349,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.7453039044158,3.98466726063463
"2118852",4.94859080689685,4.85696630878034,5.05697740255012,3.53636716115595,3.53636716115595,3.53636716115595,5.60600487339346,5.10662294141546,4.86936364352377
"2123537",4.32160798883823,4.3680644862327,4.27023560590825,3.70882289339194,3.78749900742069,3.64504802010064,4.25618148713542,4.25195576064609,4.25893404700054
"2148419",3.81275054827961,3.88050486160421,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.88893982300725,3.53636716115595
"2157911",4.14239812400317,4.14529513173737,4.03893772300543,3.63798574273907,3.64186431591923,3.58142604667785,4.06145059634789,4.05825593198396,4.04432505426388
"2159483",4.04466311875441,4.047165701541,4.03893772300543,3.94908945436606,4.00828880613727,3.85745620711512,4.06145059634789,4.00508895118836,4.04432505426388
"2160032",3.73713882203652,3.73864299363903,3.6530894836839,3.70882289339194,3.95921521198197,3.7937080189076,3.66175413389045,3.66050274194027,3.77080736925675
"2163077",3.81275054827961,3.88050486160421,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.88893982300725,3.53636716115595
"2166287",3.73713882203652,3.93984296783162,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,4.00801863990362,3.82206430322607,3.92111803983263
"2171123",4.27824108880982,4.41004373956541,4.35527363671885,3.53636716115595,3.53636716115595,3.53636716115595,4.43334090285426,4.20563317524412,4.30880926163685
"2172870",3.81275054827961,3.58595447815359,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.66050274194027,3.85107171920376
"2181839",3.99262013277396,4.047165701541,4.03893772300543,3.53636716115595,3.53636716115595,3.53636716115595,4.20959639302267,4.00508895118836,4.25893404700054
"2199525",4.85124466263772,4.82334867574585,4.83814033404031,3.53636716115595,3.53636716115595,3.53636716115595,4.98903672007028,4.81346881848946,4.79271383711209
"2205189",3.99262013277396,4.09717470791661,4.03893772300543,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,3.82206430322607,4.10105823786961
"2245823",3.81275054827961,3.58595447815359,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.66050274194027,3.85107171920376
"2246883",4.18879521150523,4.23730870399678,4.22646439841367,3.53636716115595,3.53636716115595,3.53636716115595,4.39031522905932,4.29728861211499,4.40541601416866
"2271718",4.04466311875441,4.047165701541,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,3.88893982300725,4.25893404700054
"2288535",4.14239812400317,4.14529513173737,4.13577200935745,3.70882289339194,3.78749900742069,3.64504802010064,4.16184255174279,4.15814002369993,4.25893404700054
"2320559",4.04466311875441,4.09717470791661,4.13577200935745,3.94908945436606,3.95921521198197,4.01716151393556,4.16184255174279,4.00508895118836,4.10105823786961
"2328070",4.14239812400317,4.23730870399678,4.22646439841367,3.53636716115595,3.53636716115595,3.53636716115595,4.25618148713542,4.15814002369993,4.25893404700054
"2343419",3.81275054827961,3.58595447815359,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.66050274194027,3.85107171920376
"2397005",3.99262013277396,3.65621456214349,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.7453039044158,3.98466726063463
"2399443",4.09447186008856,4.19189232114394,4.13577200935745,4.25195576064609,4.18623461090064,4.06477438079124,4.16184255174279,4.15814002369993,4.20787271352267
"2408501",3.81275054827961,3.58595447815359,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.66050274194027,3.85107171920376
"2412903",3.87859529103142,3.93984296783162,4.03893772300543,3.94908945436606,4.00828880613727,4.01716151393556,3.74722024957899,3.7453039044158,3.77080736925675
"2418315",3.9377535473782,3.93984296783162,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.7453039044158,3.85107171920376
"2424392",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"2428415",4.04466311875441,3.73864299363903,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.7453039044158,3.98466726063463
"2429252",3.9377535473782,4.047165701541,3.9329686128116,3.63798574273907,3.53636716115595,3.53636716115595,4.16184255174279,4.20563317524412,4.20787271352267
"2433827",3.87859529103142,3.88050486160421,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,4.00508895118836,4.10105823786961
"2433984",4.27824108880982,4.32530853219889,4.27023560590825,3.53636716115595,3.53636716115595,3.53636716115595,4.34646796741631,4.38533458980872,4.49808277657116
"2455890",4.09447186008856,4.23730870399678,4.18171441368498,3.53636716115595,3.53636716115595,3.53636716115595,4.25618148713542,3.88893982300725,4.15539338167107
"2456528",4.14239812400317,3.99491623669583,4.18171441368498,3.77974845912715,3.64186431591923,3.7937080189076,4.00801863990362,4.1091526797787,4.40541601416866
"2464496",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"2464498",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"2464669",4.09447186008856,4.23730870399678,4.18171441368498,3.53636716115595,3.53636716115595,3.53636716115595,4.25618148713542,3.88893982300725,4.15539338167107
"2481550",3.81275054827961,3.81446958001933,3.73369731670766,3.63798574273907,3.71534288314147,3.64504802010064,3.95174980122194,3.82206430322607,3.85107171920376
"2489424",4.04466311875441,3.73864299363903,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.7453039044158,3.98466726063463
"2505626",3.81275054827961,3.93984296783162,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,4.16184255174279,4.00508895118836,4.10105823786961
"2513905",4.94859080689685,4.7891609059592,4.83814033404031,3.53636716115595,3.53636716115595,3.53636716115595,4.47555747227926,4.29728861211499,4.4522337744852
"2514188",4.40596666068936,4.49172956252892,4.35527363671885,3.77974845912715,3.85057585442994,3.64504802010064,4.25618148713542,4.34173067071824,4.25893404700054
"2550329",3.9377535473782,3.93984296783162,3.87421786996274,3.63798574273907,3.71534288314147,3.64504802010064,4.06145059634789,4.00508895118836,3.98466726063463
"2717161",3.9377535473782,3.93984296783162,3.87421786996274,3.63798574273907,3.71534288314147,3.64504802010064,4.06145059634789,4.00508895118836,3.98466726063463
"2775482",3.9377535473782,3.93984296783162,3.87421786996274,3.63798574273907,3.71534288314147,3.64504802010064,4.06145059634789,4.00508895118836,3.98466726063463
"2786018",3.9377535473782,3.88050486160421,3.87421786996274,4.32912015126862,4.22756574367126,4.23988580738442,3.74722024957899,3.7453039044158,3.85107171920376
"3447432",3.81275054827961,3.81446958001933,3.73369731670766,3.63798574273907,3.71534288314147,3.64504802010064,3.89136152227787,3.82206430322607,3.85107171920376
"3497451",3.81275054827961,3.81446958001933,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.66050274194027,3.98466726063463
"3499391",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"3500631",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"3525060",4.27824108880982,4.28174359806787,4.31314946622807,3.94908945436606,4.00828880613727,4.06477438079124,5.26241132416568,4.81346881848946,4.79271383711209
"3545035",3.9377535473782,3.93984296783162,3.87421786996274,3.63798574273907,3.71534288314147,3.64504802010064,4.06145059634789,4.00508895118836,3.98466726063463
"3557213",3.9377535473782,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,4.1091526797787,4.15539338167107
"3557492",6.08768788193268,6.17166355373535,6.29970265490707,5.23735429967519,5.24529083482612,5.08549528633818,6.55002701487881,6.32084851759549,6.44074980895752
"3557654",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.85057585442994,3.7937080189076,3.53636716115595,3.53636716115595,3.53636716115595
"3558222",3.5855705115237,3.65621456214349,3.58469642278323,4.08759267366985,4.14390789379214,4.28108041126328,3.53636716115595,3.53636716115595,3.53636716115595
"3576441",3.53636716115595,4.09717470791661,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.82206430322607,3.53636716115595
"3577059",3.9377535473782,3.93984296783162,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,4.00508895118836,4.15539338167107
"3585948",3.99262013277396,3.93984296783162,4.03893772300543,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.82206430322607,4.04432505426388
"3593277",3.81275054827961,3.81446958001933,3.73369731670766,3.63798574273907,3.53636716115595,3.72063411951541,3.66175413389045,3.53636716115595,3.85107171920376
"3615952",3.5855705115237,3.65621456214349,3.80880976029009,3.77974845912715,3.58011763446362,3.64504802010064,3.53636716115595,3.88893982300725,3.77080736925675
"3625404",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.91469490596101,3.74722024957899,4.00508895118836,3.53636716115595
"3647656",4.23400832634894,4.14529513173737,4.22646439841367,3.53636716115595,3.53636716115595,3.53636716115595,4.16184255174279,4.29728861211499,4.25893404700054
"3650534",4.56569078685438,4.68289869675683,4.77108311596596,4.47605686932763,4.60287939580056,4.47653729617586,4.85529792832825,4.81346881848946,4.75326061105306
"3693076",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.94908945436606,3.53636716115595
"3693214",3.53636716115595,3.73864299363903,3.80880976029009,3.94908945436606,4.00828880613727,4.01716151393556,3.53636716115595,3.66050274194027,3.53636716115595
"3704668",4.04466311875441,4.047165701541,4.13577200935745,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.82206430322607,3.85107171920376
"3713116",3.5855705115237,3.73864299363903,3.6530894836839,3.63798574273907,3.90720861963273,3.7937080189076,3.66175413389045,3.66050274194027,3.67784820253892
"3723795",3.9377535473782,3.93984296783162,3.87421786996274,3.63798574273907,3.71534288314147,3.64504802010064,4.06145059634789,4.00508895118836,3.98466726063463
"3727159",4.18879521150523,4.19189232114394,4.516388116114,3.53636716115595,3.53636716115595,3.53636716115595,4.34646796741631,4.05825593198396,4.3576170466857
"3730682",4.52686790316402,4.60865075498209,4.77108311596596,3.53636716115595,3.53636716115595,3.53636716115595,4.59740038969418,4.77816478989566,4.58689502477509
"3770272",3.81275054827961,3.53636716115595,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.53636716115595,3.85107171920376
"3773754",3.53636716115595,3.53636716115595,3.53636716115595,3.84199955327724,3.78749900742069,3.64504802010064,3.53636716115595,3.53636716115595,3.53636716115595
"3774409",4.14239812400317,3.65621456214349,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,4.30177351937556,4.00508895118836,4.49808277657116
"3774537",3.65525897135169,3.53636716115595,3.53636716115595,3.70882289339194,3.78749900742069,3.72063411951541,3.95174980122194,3.94908945436606,3.92111803983263
"3776237",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"3776464",3.87859529103142,3.99491623669583,3.98736623506575,3.53636716115595,3.53636716115595,3.64504802010064,4.00801863990362,3.88893982300725,4.15539338167107
"3776479",4.48730820411326,4.28174359806787,4.27023560590825,3.53636716115595,3.53636716115595,3.53636716115595,4.71213790453576,4.20563317524412,4.54296875219719
"3776934",3.53636716115595,3.53636716115595,3.53636716115595,3.94908945436606,3.85057585442994,3.91469490596101,3.53636716115595,3.53636716115595,3.53636716115595
"3814117",4.32160798883823,4.4512627300507,4.22646439841367,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,4.20563317524412,4.10105823786961
"3966757",4.23400832634894,4.3680644862327,4.03893772300543,4.44020696525743,4.30782475738094,4.01716151393556,4.39031522905932,4.05825593198396,4.25893404700054
"3966777",5.07172508723411,5.01729491089468,5.22820834930505,3.53636716115595,3.53636716115595,3.53636716115595,4.78500539829337,5.07598561548702,4.97922166346332
"3967585",3.99262013277396,3.93984296783162,3.98736623506575,3.63798574273907,3.71534288314147,3.64504802010064,4.11260307561654,4.05825593198396,4.10105823786961
"3972270",7.1375466520115,7.19010701321489,7.05951555942785,4.71088002910851,4.46031436564121,4.62119300872077,6.98441295403032,6.50590624117886,6.88074957913127
"4002285",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"4009240",5.27164896348784,5.13735724679002,5.22820834930505,4.08759267366985,4.14390789379214,4.15483771134544,5.08404368577592,5.28194068817935,4.94324293357115
"4011324",4.27824108880982,4.4512627300507,4.27023560590825,4.32912015126862,4.4231362995326,4.28108041126328,3.95174980122194,3.53636716115595,3.53636716115595
"4012862",3.53636716115595,3.53636716115595,3.53636716115595,4.08759267366985,4.05519653128713,3.9673699839213,3.53636716115595,3.53636716115595,3.53636716115595
"4013051",4.14239812400317,4.23730870399678,4.13577200935745,7.41982890857877,7.58491210555746,7.68223465418305,4.16184255174279,4.42812736850571,4.10105823786961
"4013360",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.25618148713542,4.42812736850571,4.58689502477509
"4013776",5.3782772050602,5.16636139884224,5.17260915886699,3.53636716115595,3.53636716115595,3.53636716115595,5.55641927693935,5.49611779470216,5.39947806352451
"4013778",3.81275054827961,3.88050486160421,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595
"4013914",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"4014039",3.73713882203652,3.88050486160421,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.82206430322607,4.04432505426388
"4019084",4.04466311875441,3.65621456214349,4.22646439841367,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,4.1091526797787,4.15539338167107
"4024950",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"4077657",3.81275054827961,3.88050486160421,3.73369731670766,3.63798574273907,3.71534288314147,3.64504802010064,3.89136152227787,3.7453039044158,3.85107171920376
"4081737",4.04466311875441,4.047165701541,4.18171441368498,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.82206430322607,3.85107171920376
"4096188",4.09447186008856,4.047165701541,4.22646439841367,3.63798574273907,3.71534288314147,3.58142604667785,3.89136152227787,4.00508895118836,3.92111803983263
"4098765",4.04466311875441,3.81446958001933,4.13577200935745,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,3.88893982300725,4.20787271352267
"4098784",3.9377535473782,3.93984296783162,3.98736623506575,4.25195576064609,4.18623461090064,4.1978548730421,3.95174980122194,3.88893982300725,3.92111803983263
"4099172",3.87859529103142,3.73864299363903,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.58816871557918,3.66050274194027,3.85107171920376
"4099366",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"4100571",4.74899968441597,4.57042137644493,4.55486465275237,3.84199955327724,3.95921521198197,3.85745620711512,4.47555747227926,4.63021672536307,4.71300015123304
"4116244",4.23400832634894,4.19189232114394,4.27023560590825,3.53636716115595,3.53636716115595,3.53636716115595,4.59740038969418,4.63021672536307,4.3576170466857
"4172233",3.81275054827961,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.82206430322607,3.85107171920376
"4220508",3.73713882203652,3.73864299363903,3.6530894836839,3.9972797600252,4.05519653128713,3.85745620711512,3.66175413389045,3.66050274194027,3.92111803983263
"4224618",3.99262013277396,4.047165701541,3.87421786996274,4.17184430972789,4.2680637041073,4.1978548730421,4.11260307561654,4.00508895118836,4.04432505426388
"4228803",3.81275054827961,3.81446958001933,3.73369731670766,3.63798574273907,3.71534288314147,3.72063411951541,3.89136152227787,3.7453039044158,3.85107171920376
"4239257",3.9377535473782,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.88893982300725,3.98466726063463
"4239579",4.18879521150523,4.32530853219889,4.27023560590825,3.53636716115595,3.53636716115595,3.53636716115595,4.34646796741631,4.51132579632444,4.62986453278261
"4239580",4.32160798883823,4.28174359806787,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,4.06145059634789,4.20563317524412,4.20787271352267
"4239594",4.04466311875441,3.88050486160421,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,4.30177351937556,4.29728861211499,4.10105823786961
"4239607",3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,4.00508895118836,3.92111803983263
"4258282",4.14239812400317,4.23730870399678,4.31314946622807,3.53636716115595,3.53636716115595,3.53636716115595,4.00801863990362,4.29728861211499,4.20787271352267
"4343484",4.71371038217357,4.7891609059592,4.70167474490325,3.53636716115595,3.64186431591923,3.53636716115595,4.55758448819934,4.70560693276694,4.62986453278261
"4343870",3.65525897135169,3.65621456214349,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.98466726063463
"4344665",6.74885426452734,6.66059867282869,6.65643661265353,4.51132579632444,4.63699288042171,4.51366303234197,6.78749948369203,6.77502772239831,6.79179023093942
"4494265",4.74899968441597,4.82334867574585,4.87085146826631,3.53636716115595,3.53636716115595,3.53636716115595,4.92324399424763,4.55174119701193,4.86936364352377
"4501661",4.18879521150523,4.09717470791661,4.22646439841367,3.53636716115595,3.53636716115595,3.53636716115595,4.39031522905932,4.42812736850571,4.20787271352267
"4510354",4.40596666068936,4.23730870399678,4.35527363671885,3.84199955327724,4.10032024721548,3.9673699839213,4.11260307561654,4.00508895118836,4.15539338167107
"4541189",3.5855705115237,3.81446958001933,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595
"4579963",3.81275054827961,3.93984296783162,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.88893982300725,3.92111803983263
"4593789",4.09447186008856,4.19189232114394,4.03893772300543,3.89788177515696,3.90720861963273,3.9673699839213,3.95174980122194,3.88893982300725,3.98466726063463
"4596523",3.73713882203652,3.81446958001933,3.9329686128116,3.57851326474085,3.64186431591923,3.58142604667785,3.74722024957899,3.7453039044158,3.98466726063463
"4626969",4.18879521150523,4.4512627300507,4.59262629386122,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,4.25195576064609,4.25893404700054
"4627187",3.81275054827961,3.81446958001933,3.80880976029009,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.66050274194027,3.98466726063463
"4627267",4.52686790316402,4.64613865653071,4.66601559283437,3.53636716115595,3.53636716115595,3.53636716115595,4.95639861380505,4.77816478989566,4.49808277657116
"4679095",3.73713882203652,3.88050486160421,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.53636716115595,3.77080736925675
"4706576",4.32160798883823,4.23730870399678,4.13577200935745,5.13683312430866,5.14212393673029,5.00063051745232,4.30177351937556,4.05825593198396,4.20787271352267
"4745251",3.9377535473782,3.73864299363903,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.66050274194027,3.77080736925675
"4754940",3.87859529103142,3.99491623669583,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,4.00801863990362,3.94908945436606,4.25893404700054
"4758108",3.87859529103142,3.88050486160421,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,4.00801863990362,4.20563317524412,3.92111803983263
"4761588",4.88420709702488,4.82334867574585,4.66601559283437,3.53636716115595,3.53636716115595,3.53636716115595,4.25618148713542,4.51132579632444,4.30880926163685
"4774708",3.9377535473782,3.93984296783162,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,3.7453039044158,3.67784820253892
"4776583",4.18879521150523,4.047165701541,4.08828847076042,3.89788177515696,3.78749900742069,3.91469490596101,3.95174980122194,4.00508895118836,4.04432505426388
"4776674",4.14239812400317,4.23730870399678,4.13577200935745,3.53636716115595,3.53636716115595,3.53636716115595,4.39031522905932,4.25195576064609,4.25893404700054
"4791570",4.18879521150523,4.32530853219889,4.43728190198214,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,4.47012229911875,4.25893404700054
"4791940",4.04466311875441,3.99491623669583,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.58767015800609,3.53636716115595
"4792456",3.53636716115595,3.53636716115595,3.6530894836839,3.70882289339194,3.85057585442994,3.7937080189076,3.58816871557918,3.66050274194027,3.67784820253892
"4816499",6.43746888888824,6.36493799120112,6.52445736091059,3.9972797600252,4.05519653128713,4.11058122741607,6.50195182791376,6.07855386863253,6.54786827401096
"4837847",4.14239812400317,4.23730870399678,4.13577200935745,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,3.94908945436606,3.53636716115595
"4902052",4.09447186008856,4.09717470791661,4.03893772300543,3.77974845912715,3.90720861963273,3.9673699839213,4.20959639302267,4.15814002369993,4.20787271352267
"4903439",4.09447186008856,4.09717470791661,4.13577200935745,3.94908945436606,4.05519653128713,4.01716151393556,4.06145059634789,4.00508895118836,4.04432505426388
"4938789",4.09447186008856,4.19189232114394,4.03893772300543,4.21231694440587,4.18623461090064,4.23988580738442,3.53636716115595,3.53636716115595,3.85107171920376
