"","Jurkat_sonic_1","Jurkat_sonic_2","Jurkat_sonic_3","Jurkat_triflic_1","Jurkat_triflic_2","Jurkat_triflic_3"
"P49366",0,0,0,0,4.29107361073567,0
"P49368",15.5619078846586,31.4027745128572,15.8394780040667,13.4056761490924,18.5946523131879,10.485247049108
"P49411",10.5820973615679,0,8.95274843708119,0,0,2.33005489980177
"P49448",3.11238157693173,0,3.44336478349276,4.02170284472771,0,6.99016469940532
"P49458",0,0,2.75469182679421,0,2.86071574049045,0
"P49459",2.48990526154538,0,0,0,0,0
"P49588",4.35733420770442,11.4191907319481,13.7734591339711,0,0,4.66010979960355
"P49589",6.22476315386345,6.66119459363637,2.06601887009566,0,0,0
"P49591",8.71466841540883,4.75799613831169,4.13203774019132,2.68113522981848,4.29107361073567,2.33005489980177
"P49593",3.11238157693173,1.90319845532468,0,0,0,0
"P49711",4.97981052309076,0,8.26407548038263,0,0,0
"P49721",4.35733420770442,1.90319845532468,1.37734591339711,0,11.4428629619618,5.82513724950443
"P49736",10.5820973615679,3.80639691064935,2.06601887009566,16.0868113789109,24.3160837941688,13.9803293988106
"P49748",1.24495263077269,0,0,6.70283807454619,0,3.49508234970266
"P49750",0,0,2.06601887009566,0,2.86071574049045,0
"P49756",3.11238157693173,0,9.64142139377974,0,4.29107361073567,10.485247049108
"P49773",64.7375368001799,134.17549110039,32.367628964832,5.36227045963695,4.29107361073567,22.1355215481168
"P49792",3.73485789231807,0,0,0,4.29107361073567,0
"P49821",5.60228683847711,0,3.44336478349276,4.02170284472771,0,0
"P49841",2.48990526154538,0,0,0,0,0
"P49902",1.24495263077269,0,0,0,0,2.33005489980177
"P49903",0,0,3.44336478349276,0,0,0
"P49915",14.9394315692723,2.85479768298702,4.13203774019132,5.36227045963695,17.1642944429427,12.8153019489098
"P49959",3.11238157693173,0,0,0,0,0
"P50213",4.97981052309076,0,3.44336478349276,8.04340568945543,8.58214722147135,6.99016469940532
"P50238",1.86742894615904,0,6.19805661028697,0,0,0
"P50395",19.2967657769767,31.4027745128572,15.1508050473682,13.4056761490924,28.6071574049045,8.15519214930621
"P50402",0,0,1.37734591339711,13.4056761490924,2.86071574049045,4.66010979960355
"P50416",4.35733420770442,0,3.44336478349276,0,0,0
"P50502",7.46971578463614,1.90319845532468,3.44336478349276,0,0,3.49508234970266
"P50548",0,2.85479768298702,0,0,0,0
"P50552",1.86742894615904,1.90319845532468,6.88672956698553,0,0,0
"P50570",0,0,3.44336478349276,5.36227045963695,0,0
"P50583",0,0,2.06601887009566,0,0,0
"P50613",0,3.80639691064935,0,0,0,0
"P50897",5.60228683847711,0,2.06601887009566,0,0,0
"P50914",2.48990526154538,0,4.13203774019132,13.4056761490924,4.29107361073567,5.82513724950443
"P50990",26.7664815616128,10.4675915042857,14.4621320906696,9.38397330436467,15.7339365726975,27.9606587976213
"P50991",2.48990526154538,7.61279382129871,4.13203774019132,13.4056761490924,15.7339365726975,13.9803293988106
"P50995",1.86742894615904,1.90319845532468,0,0,0,0
"P51114",0,0,0,2.68113522981848,4.29107361073567,0
"P51148",3.73485789231807,0,0,0,0,0
"P51149",0,2.85479768298702,0,0,0,0
"P51397",2.48990526154538,0,0,0,0,0
"P51398",0,1.90319845532468,0,0,2.86071574049045,4.66010979960355
"P51532",0,0,0,4.02170284472771,0,0
"P51572",3.11238157693173,0,0,0,2.86071574049045,0
"P51608",2.48990526154538,0,1.37734591339711,0,0,0
"P51610",3.73485789231807,0,4.82071069688987,5.36227045963695,2.86071574049045,3.49508234970266
"P51649",2.48990526154538,0,0,0,0,0
"P51659",2.48990526154538,4.75799613831169,0,2.68113522981848,0,3.49508234970266
"P51665",0,11.4191907319481,1.37734591339711,2.68113522981848,7.15178935122612,0
"P51812",0,0,2.06601887009566,0,0,0
"P51858",0,0,3.44336478349276,0,0,6.99016469940532
"P51970",13.6944789384996,0,2.06601887009566,4.02170284472771,0,0
"P51991",26.7664815616128,23.7899806915585,9.64142139377974,33.514190372731,14.3035787024522,20.970494098216
"P52209",14.3169552538859,11.4191907319481,15.8394780040667,22.789649453457,24.3160837941688,12.8153019489098
"P52272",19.2967657769767,2.85479768298702,22.0375346143537,96.5208682734651,92.9732615659396,82.7169489429629
"P52292",6.8472394692498,0,0,5.36227045963695,11.4428629619618,30.2907136974231
"P52294",4.97981052309076,0,0,0,0,0
"P52306",4.35733420770442,0,0,9.38397330436467,7.15178935122612,2.33005489980177
"P52435",3.73485789231807,0,0,0,0,0
"P52565",10.5820973615679,9.51599227662339,3.44336478349276,2.68113522981848,0,3.49508234970266
"P52566",23.6540999846811,120.853101913117,35.8109937483247,9.38397330436467,18.5946523131879,30.2907136974231
"P52597",12.4495263077269,18.0803853255844,18.5941698308609,20.1085142236386,21.4553680536784,13.9803293988106
"P52732",3.11238157693173,0,0,0,0,0
"P52815",4.97981052309076,13.3223891872727,21.3488616576551,0,0,2.33005489980177
"P52907",4.97981052309076,0,3.44336478349276,14.7462437640016,10.0125050917166,11.6502744990089
"P52943",0,0,3.44336478349276,0,0,0
"P52948",2.48990526154538,0,0,0,0,0
"P53004",0,0,3.44336478349276,0,0,0
"P53007",1.86742894615904,0,0,2.68113522981848,2.86071574049045,0
"P53365",3.73485789231807,0,0,0,0,0
"P53396",25.5215289308402,12.3707899596104,17.2168239174638,30.8330551429125,18.5946523131879,25.6306038978195
"P53582",3.73485789231807,6.66119459363637,2.75469182679421,0,0,3.49508234970266
"P53597",0,0,2.06601887009566,2.68113522981848,0,3.49508234970266
"P53618",6.8472394692498,9.51599227662339,2.75469182679421,4.02170284472771,2.86071574049045,4.66010979960355
"P53621",6.22476315386345,0,4.13203774019132,14.7462437640016,5.7214314809809,15.1453568487115
"P53634",0,0,3.44336478349276,2.68113522981848,4.29107361073567,4.66010979960355
"P53675",3.11238157693173,1.90319845532468,4.82071069688987,0,2.86071574049045,2.33005489980177
"P53701",0,0,2.06601887009566,0,0,0
"P53992",0,0,0,5.36227045963695,0,0
"P53999",8.09219210002249,0,3.44336478349276,0,0,0
"P54136",3.73485789231807,0,2.06601887009566,9.38397330436467,11.4428629619618,3.49508234970266
"P54577",5.60228683847711,6.66119459363637,13.7734591339711,4.02170284472771,7.15178935122612,12.8153019489098
"P54578",1.86742894615904,0,2.75469182679421,0,0,3.49508234970266
"P54652",1.86742894615904,3.80639691064935,9.64142139377974,4.02170284472771,8.58214722147135,11.6502744990089
"P54709",0,0,0,5.36227045963695,0,3.49508234970266
"P54725",6.8472394692498,0,0,0,0,0
"P54727",0,2.85479768298702,0,0,2.86071574049045,0
"P54819",3.73485789231807,3.80639691064935,1.37734591339711,0,4.29107361073567,0
"P54886",3.73485789231807,2.85479768298702,0,2.68113522981848,7.15178935122612,5.82513724950443
"P55010",2.48990526154538,1.90319845532468,0,2.68113522981848,0,2.33005489980177
"P55060",4.97981052309076,0,3.44336478349276,6.70283807454619,38.6196624966211,34.9508234970266
"P55072",21.1641947231357,62.8055490257143,39.9430314885161,10.7245409192739,12.873220832207,17.4754117485133
"P55084",1.86742894615904,0,0,0,0,2.33005489980177
"P55145",0,0,2.06601887009566,0,0,0
"P55160",2.48990526154538,0,0,0,0,3.49508234970266
"P55209",39.2160078693397,7.61279382129871,70.2446415832524,6.70283807454619,11.4428629619618,10.485247049108
"P55263",2.48990526154538,0,0,0,0,0
"P55265",11.2045736769542,0,0,5.36227045963695,2.86071574049045,2.33005489980177
"P55327",0,2.85479768298702,0,0,0,0
"P55769",9.95962104618152,0,2.75469182679421,0,0,0
"P55786",1.86742894615904,0,0,0,0,0
"P55795",3.73485789231807,9.51599227662339,6.88672956698553,13.4056761490924,24.3160837941688,18.6404391984142
"P55809",4.35733420770442,1.90319845532468,22.7262075710522,0,0,2.33005489980177
"P55884",16.184384200045,1.90319845532468,15.1508050473682,2.68113522981848,5.7214314809809,26.7956313477204
"P55957",1.24495263077269,0,1.37734591339711,0,4.29107361073567,0
"P56192",13.6944789384996,3.80639691064935,4.82071069688987,6.70283807454619,4.29107361073567,6.99016469940532
"P56211",3.73485789231807,0,6.19805661028697,0,0,0
"P56537",9.95962104618152,0,2.75469182679421,13.4056761490924,8.58214722147135,3.49508234970266
"P56545",5.60228683847711,0,0,0,0,0
"P56556",3.11238157693173,0,1.37734591339711,2.68113522981848,2.86071574049045,0
"P56589",3.11238157693173,0,0,0,0,0
"P57053",18.6742894615904,22.8383814638961,132.225207686122,26.8113522981848,167.351870818691,57.0863450451434
"P57088",0,2.85479768298702,2.06601887009566,0,0,0
"P57737",9.33714473079518,0,6.88672956698553,0,0,0
"P57740",1.24495263077269,1.90319845532468,0,0,0,0
"P57772",1.86742894615904,0,1.37734591339711,0,0,0
"P58546",0,39.0155683341559,15.1508050473682,0,0,0
"P58876",23.0316236692948,22.8383814638961,135.668572469615,52.2821369814603,183.085807391389,57.0863450451434
"P59998",4.97981052309076,14.2739884149351,1.37734591339711,9.38397330436467,2.86071574049045,0
"P60174",2.48990526154538,10.4675915042857,27.5469182679421,12.0651085341831,5.7214314809809,15.1453568487115
"P60228",0,2.85479768298702,1.37734591339711,5.36227045963695,12.873220832207,0
"P60660",1.24495263077269,0,2.75469182679421,8.04340568945543,7.15178935122612,13.9803293988106
"P60709",636.793270640231,2342.83729850468,374.638088444013,168.911519478564,256.034058773895,293.586917375023
"P60763",0,0,2.06601887009566,0,0,0
"P60842",47.9306762847486,44.7251637001299,12.3961132205739,52.2821369814603,40.0500203668663,43.1060156463328
"P60866",1.24495263077269,0,4.13203774019132,2.68113522981848,10.0125050917166,6.99016469940532
"P60891",1.86742894615904,0,1.37734591339711,25.4707846832755,12.873220832207,4.66010979960355
"P60900",1.86742894615904,17.1287860979221,0,6.70283807454619,4.29107361073567,0
"P60953",12.4495263077269,0,7.57540252368408,0,0,5.82513724950443
"P60981",2.48990526154538,6.66119459363637,10.3300943504783,0,0,0
"P60983",3.73485789231807,0,0,0,0,0
"P61011",0,0,9.64142139377974,0,0,0
"P61024",3.73485789231807,0,0,4.02170284472771,5.7214314809809,0
"P61088",0,0,3.44336478349276,9.38397330436467,4.29107361073567,19.8054666483151
"P61106",3.11238157693173,0,0,0,0,0
"P61158",13.0720026231132,3.80639691064935,9.64142139377974,0,5.7214314809809,0
"P61160",4.97981052309076,0,6.88672956698553,4.02170284472771,4.29107361073567,12.8153019489098
"P61163",2.48990526154538,0,4.82071069688987,0,2.86071574049045,2.33005489980177
"P61201",3.11238157693173,0,2.06601887009566,0,0,0
"P61204",2.48990526154538,32.3543737405195,7.57540252368408,17.4273789938201,8.58214722147135,9.32021959920709
"P61221",6.22476315386345,9.51599227662339,3.44336478349276,6.70283807454619,4.29107361073567,2.33005489980177
"P61247",1.24495263077269,0,2.75469182679421,0,2.86071574049045,4.66010979960355
"P61254",7.46971578463614,0,3.44336478349276,4.02170284472771,0,12.8153019489098
"P61313",46.0632473385895,28.5479768298702,28.9242641813392,10.7245409192739,17.1642944429427,22.1355215481168
"P61326",3.73485789231807,8.56439304896105,13.7734591339711,0,0,5.82513724950443
"P61353",6.22476315386345,2.85479768298702,3.44336478349276,9.38397330436467,4.29107361073567,0
"P61513",3.11238157693173,0,1.37734591339711,5.36227045963695,0,0
"P61586",18.6742894615904,17.1287860979221,35.1223207916262,0,0,8.15519214930621
"P61604",1.24495263077269,2.85479768298702,11.7074402638754,13.4056761490924,7.15178935122612,13.9803293988106
"P61619",3.11238157693173,8.56439304896105,5.50938365358842,5.36227045963695,0,2.33005489980177
"P61758",0,20.9351830085714,4.82071069688987,0,0,0
"P61764",3.11238157693173,0,0,0,0,0
"P61769",0,0,2.06601887009566,0,0,2.33005489980177
"P61962",0,15.2255876425974,6.19805661028697,0,0,0
"P61964",1.24495263077269,0,0,0,5.7214314809809,2.33005489980177
"P61970",4.97981052309076,4.75799613831169,1.37734591339711,0,0,0
"P61978",36.7261026077944,120.853101913117,49.5844528822958,72.3906512050988,71.5178935122612,78.0568391433594
"P61981",30.5013394539309,11.4191907319481,25.4808993978464,4.02170284472771,5.7214314809809,16.3103842986124
"P62081",7.46971578463614,38.0639691064935,11.7074402638754,22.789649453457,18.5946523131879,32.6207685972248
"P62136",3.73485789231807,0,10.3300943504783,4.02170284472771,4.29107361073567,4.66010979960355
"P62140",3.73485789231807,0,4.82071069688987,4.02170284472771,5.7214314809809,3.49508234970266
"P62158",5.60228683847711,0,1.37734591339711,0,2.86071574049045,0
"P62191",0,1.90319845532468,4.13203774019132,0,4.29107361073567,0
"P62195",9.33714473079518,15.2255876425974,2.06601887009566,0,4.29107361073567,4.66010979960355
"P62241",4.35733420770442,0,5.50938365358842,9.38397330436467,8.58214722147135,4.66010979960355
"P62244",3.11238157693173,11.4191907319481,7.57540252368408,20.1085142236386,5.7214314809809,3.49508234970266
"P62249",5.60228683847711,0,5.50938365358842,4.02170284472771,2.86071574049045,2.33005489980177
"P62258",44.1958183924305,59.9507513427273,64.0465849729654,22.789649453457,11.4428629619618,5.82513724950443
"P62263",3.11238157693173,0,1.37734591339711,0,0,5.82513724950443
"P62266",7.46971578463614,0,6.88672956698553,13.4056761490924,10.0125050917166,0
"P62269",0,0,5.50938365358842,13.4056761490924,4.29107361073567,0
"P62273",1.24495263077269,0,6.19805661028697,0,0,0
"P62277",2.48990526154538,0,3.44336478349276,6.70283807454619,4.29107361073567,6.99016469940532
"P62280",2.48990526154538,4.75799613831169,2.06601887009566,10.7245409192739,0,0
"P62304",9.95962104618152,19.9835837809091,6.19805661028697,0,2.86071574049045,5.82513724950443
"P62306",2.48990526154538,0,0,0,0,0
"P62308",2.48990526154538,0,0,0,0,0
"P62312",1.24495263077269,1.90319845532468,0,0,0,0
"P62314",5.60228683847711,0,7.57540252368408,9.38397330436467,7.15178935122612,11.6502744990089
"P62316",0,0,6.88672956698553,0,0,2.33005489980177
"P62318",3.11238157693173,0,0,0,0,0
"P62328",5.60228683847711,0,6.88672956698553,0,0,0
"P62333",1.24495263077269,2.85479768298702,4.82071069688987,2.68113522981848,2.86071574049045,0
"P62424",8.71466841540883,4.75799613831169,8.26407548038263,24.1302170683663,11.4428629619618,6.99016469940532
"P62487",1.86742894615904,0,0,0,0,0
"P62491",0,1.90319845532468,1.37734591339711,0,0,0
"P62495",3.11238157693173,5.70959536597403,2.75469182679421,0,8.58214722147135,0
"P62633",3.11238157693173,0,0,0,0,0
"P62701",22.4091473539084,6.66119459363637,30.9902830514349,0,32.8982310156402,30.2907136974231
"P62714",16.8068605154313,0,6.19805661028697,14.7462437640016,8.58214722147135,0
"P62736",176.783273569722,354.946511918052,110.187673071768,93.8397330436467,87.2518300849587,99.0273332415754
"P62750",4.35733420770442,21.8867822362338,15.1508050473682,5.36227045963695,2.86071574049045,3.49508234970266
"P62753",0,2.85479768298702,0,0,0,4.66010979960355
"P62805",24.2765763000675,64.708747481039,98.480232807893,71.0500835901896,68.6571777717708,43.1060156463328
"P62807",23.0316236692948,21.8867822362338,135.668572469615,52.2821369814603,183.085807391389,57.0863450451434
"P62826",29.2563868231582,87.5471289449352,19.971515744258,22.789649453457,50.0625254585829,31.4557411473239
"P62829",3.11238157693173,0,2.06601887009566,6.70283807454619,4.29107361073567,10.485247049108
"P62841",36.7261026077944,20.9351830085714,32.367628964832,20.1085142236386,25.746441664414,8.15519214930621
"P62847",8.09219210002249,0,16.5281509607653,8.04340568945543,5.7214314809809,9.32021959920709
"P62854",0,0,0,0,0,3.49508234970266
"P62861",0,0,0,6.70283807454619,2.86071574049045,0
"P62873",0,0,0,4.02170284472771,0,0
"P62879",0,0,0,4.02170284472771,0,0
"P62891",0,0,0,5.36227045963695,5.7214314809809,0
"P62899",1.24495263077269,0,0,0,0,3.49508234970266
"P62906",9.95962104618152,2.85479768298702,6.19805661028697,24.1302170683663,7.15178935122612,25.6306038978195
"P62910",1.24495263077269,2.85479768298702,4.82071069688987,14.7462437640016,4.29107361073567,3.49508234970266
"P62913",1.86742894615904,4.75799613831169,2.06601887009566,0,14.3035787024522,5.82513724950443
"P62917",12.4495263077269,10.4675915042857,4.82071069688987,2.68113522981848,4.29107361073567,3.49508234970266
"P62937",103.331068354133,45.6767629277923,81.2634088904292,12.0651085341831,5.7214314809809,87.3770587425665
"P62942",9.95962104618152,0,19.971515744258,0,0,0
"P62979",0,0,5.50938365358842,10.7245409192739,8.58214722147135,17.4754117485133
"P62987",4.35733420770442,0,6.19805661028697,10.7245409192739,8.58214722147135,17.4754117485133
"P62995",1.24495263077269,2.85479768298702,10.3300943504783,0,0,0
"P63000",11.2045736769542,0,13.7734591339711,0,0,0
"P63010",1.86742894615904,0,4.13203774019132,0,0,3.49508234970266
"P63104",34.8586736616353,63.7571482533767,68.8672956698553,16.0868113789109,17.1642944429427,11.6502744990089
"P63146",2.48990526154538,0,0,0,0,0
"P63151",2.48990526154538,0,2.06601887009566,8.04340568945543,4.29107361073567,0
"P63162",3.11238157693173,3.80639691064935,2.75469182679421,5.36227045963695,4.29107361073567,3.49508234970266
"P63167",1.86742894615904,0,0,0,0,0
"P63173",4.97981052309076,2.85479768298702,4.13203774019132,5.36227045963695,5.7214314809809,0
"P63208",6.22476315386345,0,1.37734591339711,0,11.4428629619618,0
"P63218",3.73485789231807,0,0,0,0,0
"P63241",23.0316236692948,36.1607706511689,27.5469182679421,13.4056761490924,25.746441664414,54.7562901453417
"P63244",11.2045736769542,16.1771868702598,3.44336478349276,18.7679466087293,22.8857259239236,8.15519214930621
"P63261",636.793270640231,2342.83729850468,374.638088444013,168.911519478564,256.034058773895,292.421889925123
"P63267",176.783273569722,354.946511918052,110.187673071768,93.8397330436467,87.2518300849587,99.0273332415754
"P63279",4.35733420770442,0,3.44336478349276,4.02170284472771,4.29107361073567,6.99016469940532
"P67775",16.8068605154313,0,6.19805661028697,14.7462437640016,8.58214722147135,0
"P67809",26.1440052462265,1.90319845532468,4.13203774019132,26.8113522981848,21.4553680536784,19.8054666483151
"P67870",6.22476315386345,1.90319845532468,22.0375346143537,8.04340568945543,5.7214314809809,5.82513724950443
"P67936",4.35733420770442,3.80639691064935,4.82071069688987,0,0,0
"P68032",193.590134085153,363.510904967013,234.148805277508,101.883138733102,200.250101834331,207.374886082358
"P68036",4.35733420770442,0,2.75469182679421,8.04340568945543,4.29107361073567,11.6502744990089
"P68104",121.382881500337,364.462504194676,81.2634088904292,166.230384248746,88.6821879552039,503.291858357183
"P68133",193.590134085153,363.510904967013,234.148805277508,99.2020035032836,200.250101834331,205.044831182556
"P68363",139.434694646541,392.058881796883,157.706107083969,242.642738298572,140.175071284032,264.461231127501
"P68366",45.4407710232032,330.204931998831,135.668572469615,226.555926919661,134.453639803051,234.170517430078
"P68371",202.304802500562,361.607706511689,89.5274843708118,105.90484157783,161.63043933771,234.170517430078
"P68400",11.2045736769542,0,10.3300943504783,13.4056761490924,10.0125050917166,3.49508234970266
"P68402",8.09219210002249,9.51599227662339,6.19805661028697,2.68113522981848,0,0
"P68431",351.699118193285,110.385510408831,606.032201894726,61.6661102858249,17.1642944429427,50.0961803457381
"P69849",2.48990526154538,0,2.75469182679421,4.02170284472771,4.29107361073567,5.82513724950443
"P78330",1.24495263077269,0,0,0,2.86071574049045,3.49508234970266
"P78344",6.22476315386345,0,0,4.02170284472771,5.7214314809809,0
"P78346",1.86742894615904,0,0,0,2.86071574049045,0
"P78347",4.97981052309076,0,1.37734591339711,0,7.15178935122612,6.99016469940532
"P78371",10.5820973615679,28.5479768298702,17.9054968741624,21.4490818385478,22.8857259239236,32.6207685972248
"P78406",0,0,0,5.36227045963695,0,3.49508234970266
"P78417",2.48990526154538,0,4.13203774019132,0,0,0
"P78527",11.2045736769542,10.4675915042857,33.7449748782291,22.789649453457,35.7589467561306,32.6207685972248
"P80303",1.24495263077269,0,0,2.68113522981848,0,0
"P82650",2.48990526154538,0,0,0,0,0
"P82673",1.86742894615904,0,0,0,0,0
"P82909",0,0,2.06601887009566,0,0,0
"P83731",3.11238157693173,0,0,6.70283807454619,0,2.33005489980177
"P83881",1.24495263077269,0,2.75469182679421,0,0,0
"P84077",2.48990526154538,32.3543737405195,8.26407548038263,17.4273789938201,8.58214722147135,9.32021959920709
"P84085",2.48990526154538,19.0319845532468,2.06601887009566,9.38397330436467,5.7214314809809,5.82513724950443
"P84090",2.48990526154538,0,0,0,0,0
"P84095",2.48990526154538,0,15.8394780040667,2.68113522981848,0,0
"P84098",6.8472394692498,0,6.88672956698553,20.1085142236386,18.5946523131879,9.32021959920709
"P84103",8.71466841540883,0,11.0187673071768,5.36227045963695,8.58214722147135,6.99016469940532
"P84243",134.454884123451,31.4027745128572,164.592836650954,63.0066779007342,15.7339365726975,48.9311528958372
"P98179",20.5417184077494,9.51599227662339,6.88672956698553,25.4707846832755,18.5946523131879,10.485247049108
"P99999",2.48990526154538,14.2739884149351,18.5941698308609,6.70283807454619,8.58214722147135,3.49508234970266
"Q00169",3.73485789231807,0,2.06601887009566,0,0,0
"Q00325",0,5.70959536597403,19.971515744258,0,0,0
"Q00534",9.33714473079518,2.85479768298702,2.06601887009566,14.7462437640016,5.7214314809809,5.82513724950443
"Q00535",1.86742894615904,0,0,2.68113522981848,0,2.33005489980177
"Q00610",42.9508657616578,32.3543737405195,25.4808993978464,53.6227045963695,61.5053884205446,31.4557411473239
"Q00688",5.60228683847711,0,0,0,0,0
"Q00796",14.9394315692723,0,5.50938365358842,0,0,3.49508234970266
"Q00839",20.5417184077494,20.9351830085714,57.8485283626784,6.70283807454619,30.0375152751497,53.5912626954408
"Q01081",1.86742894615904,0,6.88672956698553,6.70283807454619,5.7214314809809,5.82513724950443
"Q01082",38.5935315539534,19.9835837809091,33.0563019215305,30.8330551429125,22.8857259239236,5.82513724950443
"Q01105",4.97981052309076,16.1771868702598,19.971515744258,8.04340568945543,10.0125050917166,17.4754117485133
"Q01130",3.73485789231807,0,0,0,0,0
"Q01469",3.73485789231807,0,0,0,0,0
"Q01518",14.3169552538859,3.80639691064935,53.7164906224871,14.7462437640016,17.1642944429427,3.49508234970266
"Q01581",0,0,0,0,0,4.66010979960355
"Q01780",4.35733420770442,0,1.37734591339711,2.68113522981848,2.86071574049045,0
"Q01813",4.97981052309076,22.8383814638961,10.3300943504783,13.4056761490924,11.4428629619618,0
"Q01826",6.22476315386345,0,0,0,8.58214722147135,0
"Q01844",4.97981052309076,0,3.44336478349276,0,0,0
"Q02218",1.24495263077269,0,2.75469182679421,6.70283807454619,0,2.33005489980177
"Q02252",1.86742894615904,0,0,0,0,0
"Q02539",0,0,0,0,0,3.49508234970266
"Q02543",3.73485789231807,0,10.3300943504783,8.04340568945543,7.15178935122612,4.66010979960355
"Q02750",6.22476315386345,31.4027745128572,9.64142139377974,0,0,0
"Q02790",14.9394315692723,10.4675915042857,6.19805661028697,17.4273789938201,8.58214722147135,8.15519214930621
"Q02878",2.48990526154538,1.90319845532468,2.75469182679421,10.7245409192739,10.0125050917166,23.3005489980177
"Q02880",1.24495263077269,0,0,0,0,2.33005489980177
"Q03252",0,0,0,0,0,5.82513724950443
"Q03518",1.86742894615904,0,1.37734591339711,0,0,3.49508234970266
"Q04323",8.71466841540883,1.90319845532468,2.75469182679421,0,0,0
"Q04446",0,0,4.13203774019132,0,5.7214314809809,0
"Q04637",4.35733420770442,0,0,8.04340568945543,8.58214722147135,5.82513724950443
"Q04760",4.35733420770442,0,2.06601887009566,0,0,0
"Q04826",0,0,13.0847861772725,0,0,0
"Q04837",0,0,0,2.68113522981848,5.7214314809809,0
"Q04917",14.3169552538859,4.75799613831169,8.26407548038263,4.02170284472771,0,3.49508234970266
"Q05048",0,2.85479768298702,0,0,0,0
"Q05086",0,5.70959536597403,2.06601887009566,0,0,0
"Q05519",1.24495263077269,0,1.37734591339711,0,0,0
"Q05639",74.0746815309751,311.172947445585,32.367628964832,132.716193876015,54.3535990693185,244.655764479186
"Q06124",2.48990526154538,0,0,4.02170284472771,2.86071574049045,0
"Q06210",6.8472394692498,1.90319845532468,6.19805661028697,10.7245409192739,10.0125050917166,6.99016469940532
"Q06323",3.11238157693173,1.90319845532468,10.3300943504783,0,7.15178935122612,6.99016469940532
"Q06547",0,0,0,0,8.58214722147135,0
"Q06830",77.1870631079068,39.9671675618182,28.9242641813392,34.8547579876402,22.8857259239236,78.0568391433594
"Q07020",1.86742894615904,0,6.88672956698553,21.4490818385478,8.58214722147135,5.82513724950443
"Q07021",105.198497300292,47.5799613831169,46.141088098803,0,34.3285888858854,11.6502744990089
"Q07666",3.73485789231807,1.90319845532468,11.7074402638754,0,4.29107361073567,3.49508234970266
"Q07955",6.8472394692498,0,6.88672956698553,8.04340568945543,11.4428629619618,4.66010979960355
"Q07960",4.35733420770442,0,2.75469182679421,0,0,0
"Q08043",0,0,0,0,0,3.49508234970266
"Q08211",13.6944789384996,7.61279382129871,19.2828427875595,42.8981636770956,32.8982310156402,20.970494098216
"Q08257",4.35733420770442,0,0,2.68113522981848,0,4.66010979960355
"Q08378",0,0,3.44336478349276,0,0,2.33005489980177
"Q08380",0,0,0,4.02170284472771,2.86071574049045,0
"Q08945",0,5.70959536597403,14.4621320906696,6.70283807454619,2.86071574049045,12.8153019489098
"Q08J23",7.46971578463614,11.4191907319481,0,10.7245409192739,0,0
"Q09028",53.5329631232257,15.2255876425974,16.5281509607653,9.38397330436467,17.1642944429427,29.1256862475222
"Q09160",0,0,7.57540252368408,0,0,0
"Q09161",0,0,2.75469182679421,0,0,2.33005489980177
"Q10472",0,2.85479768298702,2.06601887009566,0,0,0
"Q10713",4.35733420770442,3.80639691064935,4.13203774019132,0,0,0
"Q12769",3.11238157693173,0,10.3300943504783,2.68113522981848,2.86071574049045,0
"Q12788",3.11238157693173,0,0,0,0,0
"Q12824",2.48990526154538,0,0,0,0,0
"Q12840",3.11238157693173,0,0,0,0,0
"Q12849",2.48990526154538,0,0,0,2.86071574049045,10.485247049108
"Q12873",2.48990526154538,0,6.19805661028697,4.02170284472771,0,2.33005489980177
"Q12874",9.33714473079518,0,5.50938365358842,14.7462437640016,4.29107361073567,0
"Q12905",4.35733420770442,15.2255876425974,4.82071069688987,10.7245409192739,5.7214314809809,26.7956313477204
"Q12906",12.4495263077269,4.75799613831169,7.57540252368408,26.8113522981848,11.4428629619618,19.8054666483151
"Q12907",0,0,0,4.02170284472771,0,0
"Q12931",4.97981052309076,0,3.44336478349276,12.0651085341831,8.58214722147135,0
"Q12972",3.73485789231807,0,0,0,0,0
"Q12974",3.11238157693173,0,0,0,0,0
"Q12996",1.24495263077269,0,0,0,0,3.49508234970266
"Q13011",8.09219210002249,19.0319845532468,15.8394780040667,0,0,0
"Q13033",1.24495263077269,0,0,2.68113522981848,0,3.49508234970266
"Q13045",2.48990526154538,1.90319845532468,2.06601887009566,4.02170284472771,4.29107361073567,3.49508234970266
"Q13085",0,1.90319845532468,0,2.68113522981848,0,0
"Q13094",2.48990526154538,3.80639691064935,2.06601887009566,0,0,0
"Q13098",1.24495263077269,0,2.75469182679421,0,0,0
"Q13123",1.86742894615904,0,0,0,0,0
"Q13131",1.86742894615904,3.80639691064935,5.50938365358842,0,0,0
"Q13148",2.48990526154538,0,4.82071069688987,4.02170284472771,5.7214314809809,0
"Q13151",1.86742894615904,4.75799613831169,0,0,4.29107361073567,4.66010979960355
"Q13155",4.97981052309076,0,0,16.0868113789109,5.7214314809809,3.49508234970266
"Q13162",5.60228683847711,0,0,2.68113522981848,0,3.49508234970266
"Q13177",6.8472394692498,3.80639691064935,1.37734591339711,0,0,5.82513724950443
"Q13185",6.8472394692498,2.85479768298702,17.9054968741624,0,0,2.33005489980177
"Q13200",16.184384200045,7.61279382129871,13.0847861772725,17.4273789938201,32.8982310156402,15.1453568487115
"Q13206",0,0,0,0,0,9.32021959920709
"Q13242",0,0,0,9.38397330436467,5.7214314809809,0
