"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q9I3X2",4.12187242749332,1.45483339562583,1.62282344641073,0.896482854523424,0.369994933421632,0.657452535541515
"Q9I753",4.5700951260177,1.17409177972762,1.3051585274781,0.899577909509782,0.368344917464654,0.657452535541515
"Q9HTV1",21.5632674049098,-0.546473055296265,0.611246437933597,-0.894030658311388,0.37130548788711,0.657757421027013
"Q9XCL6",17.899201850377,0.543914683491647,0.607945805004511,0.894676267216962,0.370960168932236,0.657757421027013
"Q9HTV7",2.3309368076601,-1.97537014747866,2.21318853598946,-0.892544903137009,0.372100935949267,0.658157091916391
"Q51487",12.024735459464,0.772892299437452,0.867627035443622,0.89081168274369,0.373030206559849,0.658203720631376
"Q9I1L9",13.8703196278189,0.625964551476539,0.70303838730565,0.890370373480613,0.373267045033378,0.658203720631376
"P53593",130.854005669034,-0.463780107456632,0.525219747250846,-0.883021078099582,0.377224883178697,0.662150060898776
"Q9HXK1",4.02414927351984,-1.48833016251945,1.68490263769024,-0.883333036121149,0.377056359473787,0.662150060898776
"Q9I685",43.2100417507664,-0.393765903056902,0.445820138798594,-0.883239380163559,0.377106948740164,0.662150060898776
"Q51344",7.39561114691837,-0.784503985700022,0.889552383450964,-0.881908699582803,0.37782618217306,0.662199150849596
"Q9HXW7",4.90212942251889,-1.14043088843443,1.29608737479621,-0.879902783262388,0.378911976829521,0.663095959451661
"Q9I5U4",3.89191301757032,-1.20459543620091,1.3753642447379,-0.875837394210047,0.38111843808283,0.665948254138681
"Q9HZN1",5.9776312042035,1.15130305897112,1.31667562299598,0.874401438640923,0.381899674206462,0.666305322822453
"Q9HZ76",19.0610704423625,0.53368065858155,0.611372888035204,0.872921696440715,0.382705759468434,0.666704603598856
"Q9HTL9",52.7976344786241,-0.492399647834776,0.56559749930175,-0.870583141620429,0.383981804649969,0.666915765970999
"Q9HXZ2",21.1883556839182,-0.48512603404111,0.557190039403194,-0.87066530220233,0.383936929193107,0.666915765970999
