"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"O34324",0.760132266095094,-3.11988365075298,3.96583089811301,-0.786691044299811,0.431462747929038,NA
"O34400",1.17904787446071,-3.71313731004684,3.09417558399254,-1.20004091857503,0.230123449200252,NA
"O34403",1.60267351909127,1.85399566512278,2.53140533353727,0.732397787331865,0.463925808925849,NA
"O34433",1.2178741182653,-1.32181867637013,3.18415364818359,-0.41512402428324,0.678051113247001,NA
"O34441",0.524770588084834,-2.55915691359934,3.9934730399443,-0.640834904355592,0.521629952640043,NA
"O34469",1.69782339951563,-2.09949267152681,2.48585740579645,-0.844574860420905,0.398348250153463,NA
"O34470",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O34478",1.23818052652169,-0.704292873443233,3.11549871585437,-0.226061037951702,0.821153947401509,NA
"O34481",0.572076262316096,0.205383845067938,4.01756497366523,0.0511214744289664,0.959228724244286,NA
"O34483",1.29303480458765,3.79210703013102,2.59148704941212,1.46329383779527,0.143386993184676,NA
"O34495",0.699694117446446,-2.97470571591718,3.97201392904572,-0.748916234700076,0.453907694571828,NA
"O34507",1.1678139141817,3.64216805302348,3.10426659584224,1.17327811274383,0.240684296436513,NA
"O34525",1.89752373181298,-1.57235896066452,2.09469385155453,-0.750639029898156,0.45286992534917,NA
"O34527",1.30291859820137,-3.87724481165422,2.98772389312289,-1.29772527527688,0.194381755123109,NA
"O34600",1.96284515006568,-0.543739563122537,2.09171708092878,-0.259948904218491,0.794903187444594,NA
"O34607",1.85638359225996,-2.16263462682992,2.13306204332587,-1.01386391155221,0.310647693650817,NA
"O34645",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O34666",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O34674",1.09347704022585,3.55402136312573,3.14980652816282,1.1283300518139,0.259180556405504,NA
"O34678",1.57148063057482,0.641289073070192,1.98636390293364,0.322845714283812,0.746812090215746,NA
