"","PA_sonic_1","PA_sonic_2","PA_sonic_3","PA_triflic_1","PA_triflic_2","PA_triflic_3"
"Q9HW92",7.22547850225309,6.21150241175134,6.60621741464495,25.5103749532663,14.9351807965831,19.8187585851314
"Q9HW93",2.62744672809203,0,2.64248696585798,16.1118157599576,2.80034639935933,7.55000327052623
"Q9HWB5",0,0,0,8.05590787997882,3.73379519914578,2.83125122644734
"Q9HWB7",2.62744672809203,2.66207246217914,0,0,0,0
"Q9HWC4",29.5587756910354,14.1977197982888,22.4611392097928,9.39855919330862,26.1365663940205,27.3687618556576
"Q9HWC5",34.8136691472194,2.66207246217914,30.3886001073668,22.8250723266067,30.8038103929527,2.83125122644734
"Q9HWC6",33.4999457831734,19.5218647226471,120.233156946538,57.7340064731815,29.8703615931662,41.5250179878943
"Q9HWC7",23.6470205528283,34.6069420083289,17.1761652780769,64.4472630398306,42.9386447901765,47.1875204407889
"Q9HWC8",251.578024214812,118.905903310668,149.300513570976,1256.7216292767,266.032907939137,471.875204407889
"Q9HWC9",166.842867233844,113.58175838631,142.694296156331,106.069453753054,82.1434943812071,129.293806007762
"Q9HWD0",200.342813017018,252.009526419626,0,0,6.53414159850511,0
"Q9HWD1",30.8724990550814,21.2965796974332,21.1398957268638,55.0487038465219,80.2765967816343,28.3125122644734
"Q9HWD2",379.666052209299,593.642159065949,216.683931200354,100.698848499735,206.292184752804,116.081300284341
"Q9HWD4",13.1372336404602,11.5356473361096,7.92746089757394,18.7971183866172,35.4710543918849,31.1437634909207
"Q9HWD5",63.7155831562318,7.98621738653743,26.4248696585798,16.1118157599576,44.8055423897494,23.5937602203945
"Q9HWD6",21.6764355067593,23.0712946722193,44.9222784195857,61.761960413171,20.5358735953018,44.3562692143416
"Q9HWD7",9.19606354832212,8.87357487393048,0,12.0838618199682,13.0682831970102,14.1562561322367
"Q9HWD8",49.9214878337486,32.8322270335428,10.5699478634319,75.188473546469,54.1400303876138,29.2562626732891
"Q9HWD9",22.9901588708053,26.6207246217914,6.60621741464495,21.4824210132769,12.1348343972238,12.2687553146051
"Q9HWE0",13.1372336404602,3.54942994957219,17.1761652780769,17.4544670732874,14.9351807965831,13.2125057234209
"Q9HWE1",57.8038280180247,37.269014470508,58.1347132488756,38.9368880865643,134.416627169248,104.756295378551
