"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q9HUW7",4.01779912028613,1.32040923143283,1.39608220054583,0.945796193746028,0.344252547333234,0.585346844000321
"Q9HVC5",14.6153782800325,-0.742642099290868,0.78384826348041,-0.947430942812095,0.343419229928989,0.585346844000321
"Q9HY85",7.81519931336927,-1.32253062674924,1.39437495619535,-0.948475602543708,0.342887387406668,0.585346844000321
"Q9HYU4",21.7200914192004,0.601372640335976,0.63627561618525,0.945144879103598,0.344584915810587,0.585346844000321
"Q9I0T0",5.69009136507062,1.19906342438446,1.26630467108936,0.94689962989155,0.343689926561932,0.585346844000321
"Q9I3I4",4.07659157668062,-1.58558466575567,1.67020841645003,-0.949333418595614,0.342451061941769,0.585346844000321
"Q9HV76",4.82713384183941,-1.50917536082497,1.60532021987603,-0.940108610194616,0.347161852726717,0.587039479135243
"Q9I015",3.54853274367323,-1.54649760529508,1.64575288639495,-0.939690045862658,0.347376572515809,0.587039479135243
"Q9I034",7.15857265289868,1.15849574715377,1.23165623023872,0.940599916365653,0.346909924791392,0.587039479135243
"Q9I1H3",20.1634618958182,-0.603955916263135,0.640968232251504,-0.942255615604602,0.346061786065267,0.587039479135243
"G3XD20",37.3094187842545,0.501789956932712,0.535927075009886,0.93630268059037,0.349117368402147,0.589220023058076
"Q9I3S3",3.70913745082714,-1.3732817811251,1.46914696861938,-0.934747721268236,0.349918327273294,0.58981078875447
"Q9HZ68",3.85674295027204,-1.2900275719308,1.38757459757652,-0.929699617003593,0.35252663284254,0.593442517063117
"Q9HVH3",6.18954190321382,-1.13685933337713,1.22687182143598,-0.926632524697246,0.354117361914292,0.594589870839402
"Q9HWF4",13.3703071796812,0.719555737342756,0.775899533174677,0.927382614084862,0.353727914242124,0.594589870839402
"P29365",9.21827816713633,0.838506512164055,0.909611089390752,0.921829693969187,0.356617416121684,0.597254264132091
"Q9HY84",15.3987491378193,0.654676894384199,0.709665566403737,0.922514668003133,0.356260182914603,0.597254264132091
"P40947",5.43842843522438,-1.30622869179221,1.419359654662,-0.92029436478753,0.357418953085353,0.597831190071153
"Q9HWD1",26.274784496131,0.547399827266267,0.602125039891372,0.909113209052098,0.36329037081172,0.606875868482414
"P19572",5.24142163453119,-1.15070830930834,1.26904069824609,-0.906754457046731,0.364536658585662,0.606968218204988
"Q9HWL8",7.16329966083699,1.04684738028168,1.15610175967807,0.90549760997958,0.365201825479607,0.606968218204988
"Q9HXU0",16.3789069940669,-0.688545442117904,0.759685319094992,-0.906356125110018,0.364747387610956,0.606968218204988
"Q9I4D2",2.38593252984732,1.72210431559086,1.89689816448189,0.907852802979135,0.363955996296921,0.606968218204988
"Q9I2Y7",7.29914118417067,-1.04619135470536,1.16045500285957,-0.901535477142457,0.367303679727848,0.609686818634549
"P30718",900.067043885593,0.440995928299759,0.491395155229615,0.897436459449207,0.369486064842702,0.611756674448422
"Q9HZ15",7.13412833693905,-1.12374541234024,1.25144197597937,-0.897960459941264,0.369206629759202,0.611756674448422
"Q9I4U1",2.820769242699,1.45759393706019,1.62890719445051,0.894829332221036,0.370878327791901,0.613285528131234
